OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost
SO - 0001243,Distributor,WARE-XYS1001,7/19/2018,10/14/2018,10/21/2018,10/25/2018,USD,25,45,32,16,3,0.075,1031.80,515.90
SO - 0001244,In-Store,WARE-PUJ1005,7/19/2018,10/15/2018,10/17/2018,10/18/2018,USD,6,6,301,1,2,0.05,924.60,591.74
SO - 0001245,In-Store,WARE-PUJ1005,7/19/2018,10/15/2018,10/22/2018,10/24/2018,USD,7,46,299,34,6,0.075,1072.00,825.44
SO - 0001246,Wholesale,WARE-NBV1002,7/19/2018,10/15/2018,10/22/2018,10/31/2018,USD,26,32,75,28,5,0.15,261.30,172.46
SO - 0001247,Online,WARE-XYS1001,7/19/2018,10/15/2018,10/20/2018,10/28/2018,USD,18,45,39,22,4,0.05,1065.30,894.85
SO - 0001248,In-Store,WARE-UHY1004,7/19/2018,10/15/2018,11/6/2018,11/10/2018,USD,12,38,229,1,5,0.15,1929.60,1254.24
SO - 0001249,Online,WARE-XYS1001,7/19/2018,10/15/2018,10/31/2018,11/9/2018,USD,18,17,28,43,3,0.1,5460.50,3494.72
SO - 0001250,Distributor,WARE-UHY1004,7/19/2018,10/15/2018,10/26/2018,10/29/2018,USD,24,27,229,33,1,0.05,1815.70,1180.21
SO - 0001251,Online,WARE-NMK1003,7/19/2018,10/15/2018,11/5/2018,11/7/2018,USD,18,42,170,15,6,0.2,944.70,387.33
SO - 0001252,In-Store,WARE-MKL1006,4/10/2018,10/15/2018,10/31/2018,11/1/2018,USD,3,8,347,12,7,0.05,850.90,553.09
SO - 0001253,Online,WARE-NBV1002,7/19/2018,10/15/2018,11/1/2018,11/9/2018,USD,15,40,71,46,5,0.075,207.70,174.47
SO - 0001254,Online,WARE-NMK1003,7/19/2018,10/15/2018,11/10/2018,11/12/2018,USD,14,22,110,16,5,0.1,1916.20,823.97
SO - 0001255,Online,WARE-UHY1004,7/19/2018,10/16/2018,11/12/2018,11/13/2018,USD,19,28,223,10,2,0.1,1889.40,963.59
SO - 0001256,In-Store,WARE-NMK1003,7/19/2018,10/16/2018,10/19/2018,10/24/2018,USD,6,4,91,20,3,0.075,241.20,185.72
SO - 0001257,Distributor,WARE-NMK1003,7/19/2018,10/16/2018,11/2/2018,11/7/2018,USD,24,3,115,12,6,0.075,6016.60,4392.12
SO - 0001258,Distributor,WARE-XYS1001,7/19/2018,10/16/2018,11/1/2018,11/8/2018,USD,23,42,35,23,3,0.075,1072.00,621.76
SO - 0001259,In-Store,WARE-XYS1001,7/19/2018,10/16/2018,11/6/2018,11/15/2018,USD,8,50,2,1,4,0.15,3825.70,2601.48
SO - 0001260,In-Store,WARE-MKL1006,7/19/2018,10/17/2018,11/9/2018,11/15/2018,USD,3,1,352,17,6,0.05,2814.00,2166.78
SO - 0001261,In-Store,WARE-PUJ1005,7/19/2018,10/17/2018,10/23/2018,10/28/2018,USD,10,33,270,20,8,0.05,2619.70,1807.59
SO - 0001262,Wholesale,WARE-NMK1003,7/19/2018,10/17/2018,10/19/2018,10/24/2018,USD,26,48,157,8,7,0.3,1118.90,525.88
SO - 0001263,In-Store,WARE-NMK1003,7/19/2018,10/17/2018,10/28/2018,11/1/2018,USD,8,7,169,25,2,0.05,1072.00,514.56
SO - 0001264,In-Store,WARE-NMK1003,7/19/2018,10/17/2018,10/25/2018,10/27/2018,USD,9,20,169,19,2,0.05,3946.30,1617.98
SO - 0001265,In-Store,WARE-PUJ1005,7/19/2018,10/17/2018,11/1/2018,11/3/2018,USD,9,25,315,43,7,0.05,241.20,166.43
SO - 0001266,Online,WARE-NMK1003,7/19/2018,10/18/2018,11/11/2018,11/20/2018,USD,19,46,151,14,2,0.05,241.20,156.78
SO - 0001267,Online,WARE-UHY1004,7/19/2018,10/18/2018,10/24/2018,10/30/2018,USD,13,9,260,40,8,0.4,1005.00,854.25
SO - 0001268,Online,WARE-NMK1003,7/19/2018,10/18/2018,11/7/2018,11/13/2018,USD,18,42,139,34,1,0.1,234.50,178.22
SO - 0001269,In-Store,WARE-NMK1003,7/19/2018,10/18/2018,11/1/2018,11/11/2018,USD,4,33,142,19,4,0.15,904.50,741.69
SO - 0001270,In-Store,WARE-NMK1003,7/19/2018,10/18/2018,11/10/2018,11/20/2018,USD,10,12,88,32,6,0.15,1085.40,477.58
SO - 0001271,In-Store,WARE-NBV1002,7/19/2018,10/18/2018,10/23/2018,11/1/2018,USD,11,3,84,11,5,0.15,1018.40,600.86
SO - 0001272,In-Store,WARE-XYS1001,7/19/2018,10/18/2018,10/23/2018,11/2/2018,USD,11,46,26,4,4,0.15,261.30,180.30
SO - 0001273,Online,WARE-PUJ1005,7/19/2018,10/18/2018,11/14/2018,11/23/2018,USD,13,25,291,43,5,0.075,3939.60,2166.78
SO - 0001274,Online,WARE-PUJ1005,7/19/2018,10/18/2018,11/14/2018,11/18/2018,USD,15,34,302,23,4,0.075,6117.10,3364.41
SO - 0001275,Online,WARE-NMK1003,7/19/2018,10/18/2018,11/7/2018,11/16/2018,USD,15,4,122,5,2,0.05,1775.50,1207.34
SO - 0001276,In-Store,WARE-NMK1003,7/19/2018,10/18/2018,10/21/2018,10/30/2018,USD,6,1,155,40,2,0.075,1005.00,683.40
SO - 0001277,Online,WARE-MKL1006,7/19/2018,10/19/2018,11/14/2018,11/19/2018,USD,13,48,365,36,8,0.05,1159.10,985.24
SO - 0001278,In-Store,WARE-UHY1004,7/19/2018,10/19/2018,10/31/2018,11/9/2018,USD,10,11,257,33,7,0.075,241.20,200.20
SO - 0001279,Distributor,WARE-NMK1003,7/19/2018,10/19/2018,10/27/2018,11/6/2018,USD,21,45,181,14,7,0.05,5936.20,3264.91
SO - 0001280,Online,WARE-PUJ1005,7/19/2018,10/19/2018,11/11/2018,11/15/2018,USD,18,23,306,3,6,0.075,931.30,391.15
SO - 0001281,In-Store,WARE-NMK1003,7/19/2018,10/19/2018,11/7/2018,11/11/2018,USD,7,9,125,6,4,0.05,1299.80,623.90
SO - 0001282,In-Store,WARE-XYS1001,7/19/2018,10/19/2018,11/14/2018,11/19/2018,USD,1,15,56,47,2,0.05,5373.40,2364.30
SO - 0001283,Distributor,WARE-MKL1006,7/19/2018,10/19/2018,11/1/2018,11/5/2018,USD,23,38,333,26,2,0.3,2224.40,1801.76
SO - 0001284,In-Store,WARE-NMK1003,7/19/2018,10/20/2018,11/17/2018,11/24/2018,USD,9,43,188,45,5,0.075,2673.30,1684.18
SO - 0001285,Distributor,WARE-PUJ1005,7/19/2018,10/20/2018,10/27/2018,11/1/2018,USD,21,13,290,24,6,0.1,3999.90,2559.94
SO - 0001286,Online,WARE-UHY1004,7/19/2018,10/20/2018,11/8/2018,11/11/2018,USD,12,18,226,40,2,0.05,3845.80,3268.93
SO - 0001287,Online,WARE-NMK1003,7/19/2018,10/20/2018,10/22/2018,10/26/2018,USD,13,44,127,18,2,0.15,2311.50,1433.13
SO - 0001288,In-Store,WARE-MKL1006,7/19/2018,10/20/2018,11/16/2018,11/20/2018,USD,8,43,354,34,3,0.15,1112.20,444.88
SO - 0001289,Online,WARE-NMK1003,7/19/2018,10/20/2018,11/11/2018,11/17/2018,USD,16,21,137,35,8,0.05,1031.80,588.13
SO - 0001290,In-Store,WARE-NMK1003,7/19/2018,10/20/2018,10/26/2018,10/27/2018,USD,2,30,112,36,4,0.3,891.10,650.50
SO - 0001291,In-Store,WARE-NBV1002,7/19/2018,10/20/2018,10/26/2018,11/2/2018,USD,9,10,81,45,4,0.1,6103.70,4394.66
SO - 0001292,Online,WARE-PUJ1005,7/19/2018,10/21/2018,11/7/2018,11/16/2018,USD,16,48,285,17,3,0.1,5547.60,3217.61
SO - 0001293,Online,WARE-PUJ1005,7/19/2018,10/21/2018,11/14/2018,11/18/2018,USD,13,13,329,6,3,0.05,683.40,396.37
SO - 0001294,In-Store,WARE-XYS1001,7/19/2018,10/21/2018,11/11/2018,11/12/2018,USD,11,1,42,46,6,0.15,5058.50,2782.18
SO - 0001295,Online,WARE-MKL1006,7/19/2018,10/21/2018,11/10/2018,11/18/2018,USD,13,17,332,20,8,0.075,2485.70,1217.99
SO - 0001296,Wholesale,WARE-UHY1004,7/19/2018,10/21/2018,10/24/2018,10/30/2018,USD,28,31,229,44,8,0.075,6056.80,2907.26
SO - 0001297,Distributor,WARE-PUJ1005,7/19/2018,10/21/2018,10/31/2018,11/1/2018,USD,21,19,327,37,8,0.1,3819.00,2367.78
SO - 0001298,In-Store,WARE-PUJ1005,7/19/2018,10/21/2018,11/1/2018,11/6/2018,USD,4,33,278,9,6,0.1,951.40,437.64
SO - 0001299,Wholesale,WARE-NMK1003,7/19/2018,10/21/2018,10/24/2018,10/29/2018,USD,28,38,121,21,6,0.2,1172.50,926.28
SO - 0001300,In-Store,WARE-NMK1003,7/19/2018,10/21/2018,11/16/2018,11/22/2018,USD,10,36,198,47,8,0.05,2586.20,1396.55
SO - 0001301,Wholesale,WARE-PUJ1005,7/19/2018,10/22/2018,10/30/2018,11/8/2018,USD,26,10,303,14,1,0.15,234.50,194.64
SO - 0001302,In-Store,WARE-XYS1001,7/19/2018,10/22/2018,11/17/2018,11/27/2018,USD,1,3,57,34,2,0.075,1192.60,632.08
SO - 0001303,Wholesale,WARE-PUJ1005,7/19/2018,10/22/2018,11/11/2018,11/19/2018,USD,28,13,292,46,6,0.15,3249.50,2697.09
SO - 0001304,Online,WARE-NMK1003,7/19/2018,10/22/2018,11/7/2018,11/13/2018,USD,15,10,158,18,7,0.3,5607.90,3757.29
SO - 0001305,In-Store,WARE-NMK1003,7/19/2018,10/22/2018,11/7/2018,11/9/2018,USD,1,49,200,29,1,0.1,1098.80,868.05
SO - 0001306,Distributor,WARE-XYS1001,7/19/2018,10/22/2018,11/5/2018,11/11/2018,USD,24,9,27,35,7,0.1,1936.30,1394.14
SO - 0001307,Online,WARE-XYS1001,7/19/2018,10/22/2018,11/15/2018,11/22/2018,USD,15,33,21,9,7,0.1,6371.70,4460.19
SO - 0001308,In-Store,WARE-PUJ1005,7/19/2018,10/22/2018,11/16/2018,11/21/2018,USD,10,46,307,47,8,0.075,897.80,736.20
SO - 0001309,Online,WARE-MKL1006,7/19/2018,10/22/2018,11/18/2018,11/25/2018,USD,16,14,362,9,2,0.4,837.50,586.25
SO - 0001310,Online,WARE-XYS1001,7/19/2018,10/22/2018,11/6/2018,11/10/2018,USD,13,13,8,46,3,0.075,737.00,626.45
SO - 0001311,In-Store,WARE-UHY1004,7/19/2018,10/23/2018,11/7/2018,11/11/2018,USD,5,39,241,40,6,0.05,180.90,146.53
SO - 0001312,In-Store,WARE-MKL1006,7/19/2018,10/23/2018,10/26/2018,11/2/2018,USD,5,38,351,8,4,0.05,3463.90,1662.67
SO - 0001313,In-Store,WARE-XYS1001,7/19/2018,10/23/2018,11/4/2018,11/7/2018,USD,7,20,45,18,4,0.075,180.90,85.02
SO - 0001314,Online,WARE-NMK1003,7/19/2018,10/23/2018,11/3/2018,11/9/2018,USD,13,8,142,20,5,0.075,971.50,777.20
SO - 0001315,Online,WARE-NMK1003,7/19/2018,10/24/2018,11/13/2018,11/22/2018,USD,16,29,181,36,8,0.05,2472.30,1310.32
SO - 0001316,In-Store,WARE-MKL1006,7/19/2018,10/24/2018,11/5/2018,11/8/2018,USD,2,7,331,3,5,0.05,2385.20,1025.64
SO - 0001317,Online,WARE-NBV1002,7/19/2018,10/24/2018,11/8/2018,11/14/2018,USD,16,14,63,4,6,0.15,227.80,150.35
SO - 0001318,Distributor,WARE-PUJ1005,7/19/2018,10/24/2018,11/18/2018,11/26/2018,USD,20,43,303,21,4,0.05,1983.20,1487.40
SO - 0001319,In-Store,WARE-UHY1004,7/19/2018,10/24/2018,11/18/2018,11/20/2018,USD,10,34,240,26,3,0.05,3973.10,2423.59
SO - 0001320,In-Store,WARE-NBV1002,7/19/2018,10/24/2018,11/1/2018,11/4/2018,USD,5,24,82,16,7,0.2,3926.20,2120.15
SO - 0001321,Wholesale,WARE-XYS1001,7/19/2018,10/24/2018,11/16/2018,11/26/2018,USD,28,29,18,29,7,0.075,2412.00,2001.96
SO - 0001322,In-Store,WARE-MKL1006,7/19/2018,10/24/2018,11/15/2018,11/23/2018,USD,12,12,335,8,8,0.1,207.70,137.08
SO - 0001323,In-Store,WARE-NMK1003,7/19/2018,10/24/2018,10/26/2018,11/4/2018,USD,10,1,181,33,6,0.075,3155.70,1924.98
SO - 0001324,In-Store,WARE-UHY1004,7/19/2018,10/25/2018,11/4/2018,11/10/2018,USD,5,13,247,5,5,0.2,991.60,475.97
SO - 0001325,In-Store,WARE-XYS1001,7/19/2018,10/25/2018,11/20/2018,11/27/2018,USD,6,48,25,40,6,0.075,1185.90,913.14
SO - 0001326,In-Store,WARE-XYS1001,7/19/2018,10/25/2018,10/29/2018,11/4/2018,USD,6,3,5,1,8,0.05,201.00,152.76
SO - 0001327,Distributor,WARE-MKL1006,7/19/2018,10/25/2018,10/29/2018,10/30/2018,USD,23,43,351,37,8,0.1,1159.10,834.55
SO - 0001328,In-Store,WARE-NBV1002,7/19/2018,10/25/2018,11/16/2018,11/20/2018,USD,8,5,78,11,5,0.3,2653.20,1247.00
SO - 0001329,Online,WARE-PUJ1005,7/19/2018,10/25/2018,10/31/2018,11/8/2018,USD,14,37,328,29,8,0.2,3932.90,1691.15
SO - 0001330,Distributor,WARE-NMK1003,7/19/2018,10/25/2018,11/20/2018,11/30/2018,USD,21,14,164,25,7,0.075,2680.00,2010.00
SO - 0001331,In-Store,WARE-NBV1002,7/19/2018,10/25/2018,11/7/2018,11/13/2018,USD,7,46,63,1,6,0.075,2385.20,1836.60
SO - 0001332,In-Store,WARE-NMK1003,7/19/2018,10/25/2018,11/18/2018,11/24/2018,USD,5,3,106,30,4,0.05,1949.70,1559.76
SO - 0001333,Online,WARE-PUJ1005,7/19/2018,10/25/2018,11/6/2018,11/16/2018,USD,18,30,276,18,8,0.05,1139.00,489.77
SO - 0001334,In-Store,WARE-PUJ1005,7/19/2018,10/25/2018,11/21/2018,12/1/2018,USD,8,25,314,20,8,0.15,2646.50,1561.44
SO - 0001335,In-Store,WARE-NMK1003,7/19/2018,10/26/2018,11/15/2018,11/25/2018,USD,4,44,94,45,2,0.1,221.10,185.72
SO - 0001336,In-Store,WARE-NMK1003,7/19/2018,10/26/2018,11/4/2018,11/11/2018,USD,10,23,128,7,4,0.1,1025.10,574.06
SO - 0001337,Distributor,WARE-PUJ1005,7/19/2018,10/26/2018,11/7/2018,11/16/2018,USD,24,42,319,4,7,0.075,268.00,125.96
SO - 0001338,Online,WARE-PUJ1005,7/19/2018,10/26/2018,10/28/2018,11/2/2018,USD,19,42,316,46,5,0.4,1098.80,912.00
SO - 0001339,In-Store,WARE-NMK1003,7/19/2018,10/26/2018,11/6/2018,11/11/2018,USD,5,4,153,29,8,0.15,2653.20,1538.86
SO - 0001340,Distributor,WARE-UHY1004,7/19/2018,10/26/2018,11/15/2018,11/19/2018,USD,22,30,219,15,4,0.075,2237.80,1297.92
SO - 0001341,In-Store,WARE-NBV1002,7/19/2018,10/27/2018,11/20/2018,11/30/2018,USD,3,26,70,12,4,0.05,1922.90,884.53
SO - 0001342,Online,WARE-MKL1006,7/19/2018,10/27/2018,11/15/2018,11/25/2018,USD,17,40,347,28,2,0.05,5380.10,4304.08
SO - 0001343,Online,WARE-NMK1003,7/19/2018,10/27/2018,11/10/2018,11/19/2018,USD,19,22,95,32,2,0.05,1078.70,528.56
SO - 0001344,Online,WARE-XYS1001,7/19/2018,10/27/2018,10/30/2018,11/3/2018,USD,19,49,7,36,2,0.1,2271.30,1294.64
SO - 0001345,Online,WARE-NMK1003,7/19/2018,10/27/2018,11/12/2018,11/15/2018,USD,16,8,119,22,3,0.15,5473.90,2846.43
SO - 0001346,In-Store,WARE-UHY1004,7/19/2018,10/27/2018,11/21/2018,11/23/2018,USD,1,34,221,28,8,0.075,2371.80,1541.67
SO - 0001347,In-Store,WARE-NMK1003,7/19/2018,10/27/2018,11/4/2018,11/5/2018,USD,4,35,140,45,7,0.075,877.70,465.18
SO - 0001348,Online,WARE-UHY1004,7/19/2018,10/27/2018,11/11/2018,11/19/2018,USD,15,37,236,22,6,0.2,1688.40,759.78
SO - 0001349,Online,WARE-PUJ1005,7/19/2018,10/27/2018,11/9/2018,11/18/2018,USD,15,25,273,47,4,0.075,1246.20,710.33
SO - 0001350,Distributor,WARE-PUJ1005,7/19/2018,10/28/2018,11/11/2018,11/20/2018,USD,22,50,262,13,6,0.1,187.60,121.94
SO - 0001351,In-Store,WARE-NBV1002,7/19/2018,10/28/2018,11/13/2018,11/18/2018,USD,5,43,68,12,7,0.05,1018.40,712.88
SO - 0001352,Online,WARE-XYS1001,7/19/2018,10/28/2018,11/20/2018,11/27/2018,USD,16,9,22,30,3,0.075,1721.90,792.07
SO - 0001353,In-Store,WARE-NMK1003,7/19/2018,10/28/2018,11/21/2018,11/26/2018,USD,6,34,91,29,6,0.075,3082.00,1541.00
SO - 0001354,Distributor,WARE-NBV1002,7/19/2018,10/28/2018,11/13/2018,11/16/2018,USD,21,14,73,18,5,0.1,2010.00,1346.70
SO - 0001355,Online,WARE-MKL1006,7/19/2018,10/29/2018,11/26/2018,11/30/2018,USD,20,44,359,15,6,0.15,3946.30,3314.89
SO - 0001356,In-Store,WARE-NBV1002,7/19/2018,10/29/2018,11/10/2018,11/16/2018,USD,5,37,66,24,5,0.075,2633.10,1132.23
SO - 0001357,In-Store,WARE-UHY1004,7/19/2018,10/29/2018,11/13/2018,11/17/2018,USD,4,20,241,39,8,0.1,2894.40,1389.31
SO - 0001358,Distributor,WARE-MKL1006,7/19/2018,10/29/2018,11/7/2018,11/16/2018,USD,23,5,334,23,8,0.075,871.00,600.99
SO - 0001359,In-Store,WARE-NMK1003,7/19/2018,10/29/2018,11/2/2018,11/9/2018,USD,6,31,100,9,2,0.05,1118.90,548.26
SO - 0001360,Distributor,WARE-NMK1003,7/19/2018,10/29/2018,11/24/2018,11/30/2018,USD,25,6,95,33,4,0.15,3048.50,1768.13
SO - 0001361,Online,WARE-PUJ1005,7/19/2018,10/29/2018,11/3/2018,11/7/2018,USD,19,34,283,8,2,0.1,3276.30,1539.86
SO - 0001362,Online,WARE-PUJ1005,7/19/2018,10/29/2018,11/16/2018,11/20/2018,USD,13,16,279,44,4,0.2,1132.30,520.86
SO - 0001363,Online,WARE-NMK1003,7/19/2018,10/29/2018,11/13/2018,11/19/2018,USD,14,5,143,27,5,0.075,964.80,762.19
SO - 0001364,In-Store,WARE-XYS1001,7/19/2018,10/29/2018,11/23/2018,12/3/2018,USD,8,32,57,25,6,0.15,268.00,155.44
SO - 0001365,Distributor,WARE-UHY1004,7/19/2018,10/29/2018,11/11/2018,11/12/2018,USD,22,28,210,45,1,0.2,978.20,665.18
SO - 0001366,Online,WARE-XYS1001,7/19/2018,10/29/2018,11/5/2018,11/8/2018,USD,15,29,45,44,2,0.2,3872.60,2672.09
SO - 0001367,Online,WARE-NMK1003,7/19/2018,10/30/2018,11/22/2018,11/25/2018,USD,17,43,100,34,1,0.2,2954.70,2511.50
SO - 0001368,Online,WARE-PUJ1005,7/19/2018,10/30/2018,11/4/2018,11/11/2018,USD,14,47,315,39,1,0.1,2418.70,1330.29
SO - 0001369,Wholesale,WARE-UHY1004,7/19/2018,10/30/2018,11/13/2018,11/16/2018,USD,26,11,246,4,4,0.15,2217.70,953.61
SO - 0001370,Wholesale,WARE-NMK1003,7/19/2018,10/30/2018,11/18/2018,11/28/2018,USD,27,8,171,39,3,0.1,3564.40,2495.08
SO - 0001371,Distributor,WARE-UHY1004,7/19/2018,10/31/2018,11/6/2018,11/10/2018,USD,22,36,208,21,3,0.1,1835.80,1468.64
SO - 0001372,Online,WARE-NBV1002,7/19/2018,10/31/2018,11/27/2018,11/29/2018,USD,18,41,86,37,7,0.2,2626.40,2153.65
SO - 0001373,Online,WARE-XYS1001,7/19/2018,10/31/2018,11/4/2018,11/9/2018,USD,15,17,6,11,4,0.075,2532.60,1848.80
SO - 0001374,In-Store,WARE-NMK1003,7/19/2018,10/31/2018,11/17/2018,11/21/2018,USD,6,43,94,33,8,0.3,2391.90,1770.01
SO - 0001375,In-Store,WARE-MKL1006,7/19/2018,10/31/2018,11/28/2018,12/5/2018,USD,3,39,350,13,6,0.1,817.40,621.22
SO - 0001376,Distributor,WARE-XYS1001,7/19/2018,10/31/2018,11/4/2018,11/13/2018,USD,22,20,21,11,5,0.15,3939.60,1575.84
SO - 0001377,In-Store,WARE-PUJ1005,7/19/2018,10/31/2018,11/27/2018,12/2/2018,USD,9,30,313,8,7,0.075,3182.50,1686.73
SO - 0001378,Online,WARE-XYS1001,7/19/2018,10/31/2018,11/7/2018,11/11/2018,USD,17,19,30,8,2,0.1,1728.60,1279.16
SO - 0001379,Distributor,WARE-PUJ1005,7/19/2018,10/31/2018,11/9/2018,11/17/2018,USD,24,27,265,7,3,0.15,2680.00,2170.80
SO - 0001380,Distributor,WARE-NMK1003,7/19/2018,10/31/2018,11/2/2018,11/5/2018,USD,24,24,99,4,1,0.2,991.60,654.46
SO - 0001381,In-Store,WARE-MKL1006,7/19/2018,10/31/2018,11/12/2018,11/17/2018,USD,5,30,335,25,8,0.1,254.60,124.75
SO - 0001382,In-Store,WARE-XYS1001,7/19/2018,10/31/2018,11/11/2018,11/15/2018,USD,1,39,20,25,2,0.15,3899.40,2417.63
SO - 0001383,Online,WARE-UHY1004,7/19/2018,11/1/2018,11/17/2018,11/18/2018,USD,20,17,220,46,8,0.05,3966.40,2736.82
SO - 0001384,In-Store,WARE-NMK1003,7/19/2018,11/1/2018,11/13/2018,11/15/2018,USD,3,14,184,2,4,0.05,1299.80,1039.84
SO - 0001385,In-Store,WARE-PUJ1005,7/19/2018,11/1/2018,11/16/2018,11/26/2018,USD,5,44,322,27,1,0.05,3805.60,3158.65
SO - 0001386,Wholesale,WARE-NMK1003,7/19/2018,11/1/2018,11/27/2018,12/7/2018,USD,27,13,164,2,2,0.1,1045.20,637.57
SO - 0001387,Online,WARE-PUJ1005,7/19/2018,11/1/2018,11/3/2018,11/6/2018,USD,18,8,305,40,2,0.15,3021.70,1450.42
SO - 0001388,Online,WARE-PUJ1005,7/19/2018,11/1/2018,11/9/2018,11/12/2018,USD,20,9,304,23,5,0.075,261.30,216.88
SO - 0001389,Distributor,WARE-XYS1001,7/19/2018,11/1/2018,11/14/2018,11/24/2018,USD,20,13,26,17,8,0.1,6505.70,4944.33
SO - 0001390,Online,WARE-UHY1004,7/19/2018,11/1/2018,11/9/2018,11/13/2018,USD,15,9,214,24,7,0.05,1835.80,789.39
SO - 0001391,In-Store,WARE-NMK1003,7/19/2018,11/1/2018,11/3/2018,11/4/2018,USD,10,27,187,7,8,0.1,3912.80,1995.53
SO - 0001392,In-Store,WARE-PUJ1005,7/19/2018,11/1/2018,11/8/2018,11/18/2018,USD,12,49,291,36,1,0.1,2505.80,1303.02
SO - 0001393,In-Store,WARE-NMK1003,7/19/2018,11/1/2018,11/29/2018,12/3/2018,USD,7,20,159,11,2,0.1,857.60,548.86
SO - 0001394,In-Store,WARE-MKL1006,7/19/2018,11/1/2018,11/22/2018,11/26/2018,USD,5,15,359,4,3,0.3,964.80,762.19
SO - 0001395,In-Store,WARE-XYS1001,7/19/2018,11/1/2018,11/14/2018,11/18/2018,USD,1,34,53,8,7,0.4,5695.00,2334.95
SO - 0001396,Distributor,WARE-UHY1004,7/19/2018,11/2/2018,11/25/2018,11/27/2018,USD,23,12,247,28,5,0.075,1005.00,753.75
SO - 0001397,Distributor,WARE-UHY1004,7/19/2018,11/2/2018,11/6/2018,11/13/2018,USD,24,35,255,13,3,0.05,2338.30,1800.49
SO - 0001398,In-Store,WARE-PUJ1005,7/19/2018,11/2/2018,11/15/2018,11/24/2018,USD,4,17,270,21,4,0.1,1011.70,435.03
SO - 0001399,In-Store,WARE-NMK1003,7/19/2018,11/2/2018,11/10/2018,11/14/2018,USD,4,3,183,38,5,0.15,857.60,557.44
SO - 0001400,Online,WARE-MKL1006,7/19/2018,11/2/2018,11/26/2018,11/27/2018,USD,17,48,363,38,8,0.1,221.10,183.51
SO - 0001401,In-Store,WARE-PUJ1005,7/19/2018,11/2/2018,11/30/2018,12/1/2018,USD,9,14,314,20,2,0.05,1715.20,943.36
SO - 0001402,Online,WARE-NBV1002,7/19/2018,11/2/2018,11/6/2018,11/12/2018,USD,17,34,64,45,8,0.075,2264.60,1494.64
SO - 0001403,Online,WARE-UHY1004,7/19/2018,11/2/2018,11/13/2018,11/23/2018,USD,17,50,244,31,4,0.05,1005.00,452.25
SO - 0001404,In-Store,WARE-NMK1003,7/19/2018,11/3/2018,11/29/2018,12/5/2018,USD,3,19,102,11,1,0.15,3812.30,2211.13
SO - 0001405,In-Store,WARE-PUJ1005,7/19/2018,11/3/2018,11/20/2018,11/30/2018,USD,12,19,320,19,2,0.05,944.70,661.29
SO - 0001406,Online,WARE-PUJ1005,7/19/2018,11/3/2018,11/5/2018,11/14/2018,USD,20,23,270,20,7,0.1,1206.00,916.56
SO - 0001407,In-Store,WARE-NMK1003,7/19/2018,11/3/2018,11/26/2018,11/30/2018,USD,4,36,145,10,3,0.05,3865.90,1816.97
SO - 0001408,In-Store,WARE-XYS1001,7/19/2018,11/3/2018,11/13/2018,11/21/2018,USD,4,13,36,46,8,0.05,3892.70,2452.40
SO - 0001409,Online,WARE-UHY1004,7/19/2018,11/3/2018,11/28/2018,11/29/2018,USD,14,44,227,13,1,0.3,167.50,142.38
SO - 0001410,In-Store,WARE-XYS1001,7/19/2018,11/3/2018,11/15/2018,11/25/2018,USD,5,40,40,38,2,0.05,180.90,85.02
SO - 0001411,Wholesale,WARE-UHY1004,7/19/2018,11/3/2018,12/1/2018,12/5/2018,USD,28,24,248,18,2,0.4,1815.70,835.22
SO - 0001412,In-Store,WARE-NMK1003,7/19/2018,11/3/2018,11/6/2018,11/13/2018,USD,5,7,114,39,5,0.075,261.30,143.72
SO - 0001413,In-Store,WARE-XYS1001,7/19/2018,11/3/2018,11/18/2018,11/27/2018,USD,2,10,32,46,8,0.075,1125.60,619.08
SO - 0001414,Distributor,WARE-UHY1004,7/19/2018,11/4/2018,11/10/2018,11/13/2018,USD,25,13,233,15,2,0.05,1092.10,797.23
SO - 0001415,Distributor,WARE-NMK1003,7/19/2018,11/4/2018,11/23/2018,11/30/2018,USD,20,50,202,14,6,0.1,3953.00,3241.46
SO - 0001416,Online,WARE-UHY1004,7/19/2018,11/4/2018,11/23/2018,11/25/2018,USD,13,1,213,45,7,0.1,5205.90,4372.96
SO - 0001417,Wholesale,WARE-PUJ1005,7/19/2018,11/4/2018,11/19/2018,11/28/2018,USD,27,17,309,11,3,0.075,2666.60,2213.28
SO - 0001418,Wholesale,WARE-MKL1006,7/19/2018,11/4/2018,11/8/2018,11/11/2018,USD,27,36,343,38,4,0.05,5942.90,4576.03
SO - 0001419,In-Store,WARE-NBV1002,7/19/2018,11/4/2018,11/7/2018,11/10/2018,USD,11,15,78,14,8,0.075,2412.00,1181.88
SO - 0001420,Distributor,WARE-XYS1001,7/19/2018,11/4/2018,11/29/2018,12/5/2018,USD,25,16,55,43,3,0.05,1098.80,813.11
SO - 0001421,Online,WARE-PUJ1005,7/19/2018,11/5/2018,11/30/2018,12/10/2018,USD,16,8,263,36,6,0.2,1132.30,905.84
SO - 0001422,Distributor,WARE-PUJ1005,7/19/2018,11/5/2018,11/22/2018,11/24/2018,USD,24,17,298,12,7,0.05,3604.60,1838.35
